,make,year,mileage,state,mpgCity,mpgHighway,engineCylinderCount,fuel,driveTrain,exteriorColor,interiorColor,numberOfKeys,doors,seating,AC,PowerWindows,CDPlayer,PowerLocks,TiltWheel,PowerSeats,imperfections,EngineDesc_Transformed,Transmission_Transformed,Bluetooth,Rear View Camera,price
4321,27,2019.0,63615.0,20,16.0,23.0,6.0,3,0,14,3,1.0,4.0,5.0,1,1,0,1,1,0,1.6094379124341003,5,0,1,1,10.203258756085228
4322,11,2017.0,79054.0,6,16.0,23.0,8.0,3,0,12,1,1.0,4.0,6.0,1,1,0,1,1,0,1.3862943611198906,6,0,0,1,10.43385106267516
4323,32,2017.0,12053.0,8,28.0,38.0,4.0,3,3,1,0,2.0,4.0,5.0,1,1,0,1,1,0,1.9459101490553132,1,1,1,1,10.126271039034782
4324,27,2015.0,83487.0,8,27.0,38.0,4.0,3,4,6,0,2.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,1,1,1,9.679781342959442
4325,14,2017.0,55749.0,1,29.0,38.0,4.0,3,4,2,3,2.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,0,0,0,9.79762691183662
4326,18,2015.0,12188.0,8,25.0,36.0,4.0,3,4,2,1,2.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,0,1,1,9.851720461714246
4327,25,2016.0,51918.0,6,18.0,24.0,6.0,3,6,1,1,2.0,4.0,5.0,0,0,0,0,0,0,1.3862943611198906,5,0,0,1,10.479848075889779
4328,10,2017.0,39621.0,5,26.0,40.0,4.0,2,4,5,1,1.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,0,1,1,9.716615658643356
4329,10,2016.0,51576.0,1,27.0,40.0,4.0,2,4,11,0,1.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,0,1,1,9.716615658643356
4330,18,2017.0,40192.0,6,24.0,34.0,4.0,3,4,12,5,2.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,0,0,1,9.932609366108146
4331,24,2011.0,16674.0,8,21.0,28.0,4.0,3,6,1,1,2.0,2.0,2.0,1,1,1,1,1,0,1.3862943611198906,1,3,1,0,10.068620562346831
4332,17,2017.0,81778.0,17,22.0,26.0,4.0,3,4,1,0,2.0,4.0,5.0,1,1,1,1,1,1,1.791759469228055,1,1,1,1,9.882825556088033
4333,6,2018.0,48308.0,17,26.0,32.0,4.0,3,4,2,1,1.0,4.0,5.0,1,1,0,1,1,1,1.6094379124341003,1,0,0,1,10.042858113983936
4334,11,2021.0,5824.0,17,16.0,20.0,8.0,3,2,14,0,2.0,4.0,8.0,1,1,0,1,1,0,1.3862943611198906,6,0,0,1,11.2462348553532
4335,18,2022.0,11129.0,1,19.0,26.0,6.0,3,4,14,1,2.0,4.0,7.0,1,1,0,1,1,0,1.3862943611198906,5,0,1,1,10.70528732392309
4336,32,2015.0,65640.0,8,26.0,36.0,4.0,3,3,2,1,2.0,4.0,5.0,1,1,1,1,0,1,1.3862943611198906,1,3,0,1,9.882825556088033
4337,6,2018.0,67140.0,8,27.0,36.0,4.0,3,4,11,1,2.0,4.0,5.0,1,1,0,1,1,1,1.3862943611198906,1,0,0,1,9.932609366108146
4338,6,2014.0,33478.0,8,26.0,38.0,4.0,3,4,11,1,2.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,1,0,1,1,9.79762691183662
4339,10,2017.0,43032.0,8,27.0,35.0,4.0,3,4,6,1,2.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,0,0,0,9.654449103676551
4340,17,2017.0,77428.0,8,21.0,28.0,4.0,3,2,6,1,2.0,4.0,5.0,1,1,1,1,1,0,1.6094379124341003,1,0,1,1,9.903037451255743
4341,6,2018.0,22167.0,8,30.0,38.0,4.0,3,4,1,1,1.0,4.0,4.0,1,1,0,1,1,0,1.3862943611198906,1,1,1,1,9.79762691183662
4342,32,2019.0,32705.0,1,26.0,33.0,4.0,3,3,3,1,1.0,4.0,5.0,1,1,1,1,0,1,1.6094379124341003,1,3,0,1,10.43385106267516
4343,18,2017.0,84943.0,0,29.0,38.0,4.0,3,4,11,1,1.0,4.0,5.0,1,1,1,1,1,0,1.0986122886681098,1,0,0,0,9.654449103676551
4344,34,2015.0,13881.0,8,29.0,38.0,4.0,3,4,14,0,2.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,1,0,1,9.903037451255743
4345,8,2019.0,75738.0,21,18.0,25.0,6.0,3,6,14,1,2.0,4.0,7.0,1,1,0,1,1,1,1.6094379124341003,5,0,1,1,10.422013452928306
4346,6,2017.0,44354.0,8,16.0,26.0,6.0,3,6,11,1,2.0,2.0,4.0,1,1,0,1,1,1,1.3862943611198906,5,3,1,1,10.239638308916676
4347,17,2017.0,31208.0,8,19.0,25.0,4.0,3,2,12,1,2.0,4.0,5.0,1,1,0,1,1,0,1.3862943611198906,1,0,1,1,10.126271039034782
4348,34,2017.0,90915.0,13,28.0,36.0,4.0,3,4,6,5,2.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,1,0,1,9.830432871630217
4349,34,2018.0,24699.0,13,17.0,20.0,6.0,3,2,14,1,2.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,5,0,0,1,10.70528732392309
4350,10,2017.0,45208.0,13,23.0,30.0,4.0,3,4,12,1,2.0,4.0,5.0,1,1,1,1,1,1,1.6094379124341003,1,0,1,1,9.951849053414007
4351,14,2016.0,58874.0,13,26.0,37.0,4.0,3,4,14,0,1.0,4.0,5.0,1,1,1,1,1,0,1.6094379124341003,1,0,0,1,9.679781342959442
4352,6,2018.0,24038.0,13,29.0,39.0,4.0,3,4,14,5,2.0,4.0,4.0,1,0,0,0,1,0,1.3862943611198906,1,3,1,1,9.740439071085758
4353,4,2014.0,46266.0,13,18.0,28.0,6.0,3,4,11,1,1.0,4.0,5.0,1,1,0,1,1,0,1.6094379124341003,5,0,1,1,10.068620562346831
4354,10,2017.0,89097.0,5,22.0,28.0,4.0,3,2,12,1,2.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,1,0,0,1,9.775142686598905
4355,34,2022.0,130.0,13,28.0,39.0,4.0,3,4,12,5,1.0,4.0,5.0,1,1,0,1,1,1,1.6094379124341003,1,0,1,1,10.491024186183038
4356,18,2020.0,40921.0,8,23.0,30.0,4.0,3,4,11,0,1.0,4.0,5.0,1,1,1,1,1,0,1.6094379124341003,1,0,1,1,10.11013580132114
4357,27,2019.0,27457.0,20,31.0,39.0,4.0,3,4,12,1,1.0,4.0,5.0,1,1,0,1,1,0,1.3862943611198906,1,1,0,1,9.851720461714246
4358,6,2018.0,45255.0,8,27.0,36.0,4.0,3,4,0,1,1.0,4.0,5.0,1,1,0,1,1,1,1.3862943611198906,1,0,0,1,9.980031840175913
4359,27,2015.0,84402.0,6,23.0,28.0,4.0,3,4,14,1,1.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,1,0,1,9.740439071085758
4360,13,2012.0,42300.0,18,28.0,39.0,4.0,3,4,12,0,2.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,0,1,0,9.851720461714246
4361,18,2016.0,89603.0,0,21.0,26.0,4.0,3,3,14,1,2.0,4.0,5.0,1,1,1,1,1,0,1.9459101490553132,1,0,0,1,9.851720461714246
4362,17,2019.0,48211.0,1,21.0,30.0,4.0,3,2,6,1,2.0,4.0,5.0,1,1,0,1,1,1,1.3862943611198906,1,0,1,1,10.328461127032336
4363,25,2019.0,25671.0,1,22.0,27.0,4.0,3,6,6,0,2.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,1,0,1,1,10.560774367644997
4364,25,2016.0,60566.0,21,20.0,29.0,6.0,3,6,12,1,1.0,4.0,5.0,1,1,1,1,1,1,1.6094379124341003,5,0,1,1,10.203258756085228
4365,10,2015.0,100675.0,14,22.0,29.0,4.0,3,2,12,1,2.0,4.0,5.0,1,1,1,1,0,1,1.6094379124341003,1,0,0,1,9.716615658643356
4366,18,2016.0,92631.0,0,24.0,31.0,4.0,3,4,1,1,1.0,4.0,5.0,1,1,0,1,1,0,1.3862943611198906,1,0,0,1,9.716615658643356
4367,6,2014.0,14927.0,8,25.0,36.0,4.0,3,4,14,5,2.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,1,0,1,1,10.042858113983936
4368,6,2016.0,81791.0,8,23.031790022823607,30.983698752954602,6.0,2,4,1,1,2.0,4.0,5.0,1,1,0,1,1,1,1.6094379124341003,5,0,1,0,9.903037451255743
4369,6,2017.0,26759.0,8,30.0,40.0,4.0,3,4,6,1,2.0,4.0,5.0,1,1,0,1,1,0,1.6094379124341003,1,0,1,1,9.851720461714246
4370,6,2013.0,80022.0,8,22.0,34.0,4.0,3,4,12,1,1.0,4.0,5.0,1,1,1,1,1,1,1.6094379124341003,1,0,1,1,9.654449103676551
4371,4,2014.0,63521.0,6,25.0,33.0,4.0,3,4,14,2,1.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,1,0,1,1,9.851720461714246
4372,18,2017.0,26754.0,8,29.0,38.0,4.0,3,4,14,1,2.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,0,1,0,9.79762691183662
4373,10,2014.0,72520.0,14,19.0,27.0,6.0,3,0,1,1,1.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,5,0,0,1,9.903037451255743
4374,4,2017.0,51724.0,13,23.031790022823607,30.983698752954602,4.0,3,4,1,1,2.0,4.0,5.0,1,1,0,1,1,1,1.3862943611198906,1,0,1,1,9.951849053414007
4375,34,2015.0,65433.0,1,25.0,35.0,4.0,3,4,1,3,1.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,0,1,1,9.882825556088033
4376,24,2016.0,88084.0,14,27.0,32.0,4.0,3,3,1,1,2.0,4.0,5.0,1,1,1,1,1,0,1.791759469228055,1,0,0,1,9.903037451255743
4377,6,2013.0,63760.0,8,22.0,34.0,4.0,3,4,1,1,3.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,0,0,0,9.740439071085758
4378,4,2014.0,26907.0,8,25.0,33.0,4.0,3,4,3,2,1.0,4.0,5.0,1,1,0,1,1,0,1.3862943611198906,1,0,0,1,9.951849053414007
4379,6,2020.0,27840.0,8,26.0,31.0,4.0,3,4,2,1,1.0,4.0,5.0,1,1,0,1,1,0,1.3862943611198906,1,0,0,1,10.025306875857222
4380,17,2019.0,57364.0,8,22.0,30.0,4.0,3,0,12,1,1.0,4.0,5.0,1,1,0,1,1,0,1.3862943611198906,1,0,1,1,9.951849053414007
4381,6,2016.0,72752.0,8,19.0,29.0,6.0,2,4,2,1,2.0,4.0,5.0,1,1,0,1,1,1,1.3862943611198906,5,0,0,0,9.932609366108146
4382,14,2013.0,57592.0,8,24.0,35.0,4.0,3,4,1,3,2.0,4.0,5.0,1,1,1,1,0,1,1.3862943611198906,1,0,0,0,9.716615658643356
4383,0,2013.0,65993.0,8,22.0,31.0,4.0,3,4,11,0,1.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,1,0,0,0,9.851720461714246
4384,10,2017.0,59597.0,8,22.0,28.0,4.0,3,2,12,0,2.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,1,0,1,1,9.882825556088033
4385,5,2018.0,74425.0,20,19.0,26.0,6.0,3,4,12,1,1.0,4.0,5.0,1,1,0,1,1,1,1.0986122886681098,5,0,1,1,10.341452118734878
4386,4,2015.0,16703.0,13,19.0,27.0,4.0,3,3,2,1,2.0,4.0,5.0,1,1,1,1,1,1,1.6094379124341003,1,0,1,1,10.042858113983936
4387,27,2019.0,58516.0,1,29.0,37.0,4.0,3,4,12,1,1.0,4.0,5.0,1,1,0,1,1,0,1.3862943611198906,1,1,1,1,9.830432871630217
4388,30,2019.0,39386.0,1,15.0,22.0,8.0,3,0,1,1,2.0,4.0,6.0,1,1,0,1,1,1,1.3862943611198906,6,0,1,1,10.571086129249698
4389,10,2015.0,77712.0,17,23.031790022823607,30.983698752954602,6.0,3,0,6,1,2.0,4.0,7.0,1,1,1,1,1,1,1.0986122886681098,5,0,1,0,10.042858113983936
4390,3,2018.0,31595.0,17,21.0,31.0,4.0,3,3,6,1,2.0,4.0,5.0,1,1,1,1,1,1,1.791759469228055,1,0,1,1,10.403990075979044
4391,6,2020.0,47732.0,1,29.0,36.0,4.0,3,4,4,1,2.0,4.0,5.0,1,1,0,1,1,1,1.3862943611198906,1,1,1,1,10.126271039034782
4392,27,2019.0,25996.0,0,24.0,30.0,4.0,3,3,1,1,2.0,4.0,5.0,1,1,1,1,0,1,1.3862943611198906,1,1,1,1,10.126271039034782
4393,10,2018.0,17683.0,14,21.0,32.0,4.0,3,4,6,1,2.0,4.0,5.0,1,1,1,1,1,1,1.6094379124341003,1,0,1,1,10.025306875857222
4394,24,2020.0,10082.0,8,25.0,33.0,4.0,3,4,6,3,2.0,4.0,5.0,1,1,0,1,0,1,1.0986122886681098,1,0,1,1,10.30865261563529
4395,21,2020.0,27198.0,8,20.0,29.0,4.0,3,3,1,1,2.0,4.0,5.0,1,1,1,1,1,1,1.3862943611198906,1,0,0,1,10.571086129249698
4396,13,2016.0,74022.0,8,25.0,31.0,4.0,3,3,12,3,1.0,4.0,5.0,1,1,1,1,1,0,1.3862943611198906,1,1,0,1,9.951849053414007
4397,6,2017.0,52745.0,0,22.0,30.0,4.0,3,4,12,3,1.0,4.0,5.0,1,1,0,1,1,0,1.3862943611198906,1,0,1,1,9.998388557730848
4398,19,2018.0,47180.0,6,21.0,25.0,4.0,3,2,1,1,2.0,4.0,5.0,1,1,0,1,0,1,1.6094379124341003,1,0,1,1,10.373209892223665
